"GeneratedAtUtc","FilesAnalyzed","ReportPath","TotalLaunchEvents","UniqueSites","MaxObservedStreak","ViolationCount","Pass"
"12/31/2025 20:19:04","C:\Users\Werem\AppData\Local\Temp\0821eecc-de2a-4d8b-9963-6034489a33c5\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-131904.json","0","0","0","0","True"
"12/31/2025 20:19:44","C:\Users\Werem\AppData\Local\Temp\b3180315-5d9d-40eb-80bc-6676890d3db6\metrics.json","C:\Users\Werem\AppData\Local\Temp\b3180315-5d9d-40eb-80bc-6676890d3db6\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-131943.json","1","1","1","0","True"
"12/31/2025 20:28:25","C:\Users\Werem\AppData\Local\Temp\c3a80d07-a770-4e70-b280-905a7bfd4594\metrics.json","C:\Users\Werem\AppData\Local\Temp\c3a80d07-a770-4e70-b280-905a7bfd4594\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 20:28:25","C:\Users\Werem\AppData\Local\Temp\c3a80d07-a770-4e70-b280-905a7bfd4594\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\c3a80d07-a770-4e70-b280-905a7bfd4594\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 20:28:26","C:\Users\Werem\AppData\Local\Temp\c3a80d07-a770-4e70-b280-905a7bfd4594\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-132826.json","0","0","0","0","True"
"12/31/2025 20:28:59","C:\Users\Werem\AppData\Local\Temp\838854aa-eb33-4238-ab7d-c81afdfe55f3\metrics.json","C:\Users\Werem\AppData\Local\Temp\838854aa-eb33-4238-ab7d-c81afdfe55f3\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-132859.json","1","1","1","0","True"
"12/31/2025 21:09:47","C:\Users\Werem\AppData\Local\Temp\3e6b6b1b-7481-48b3-a1f1-7ab28115ce66\metrics.json","C:\Users\Werem\AppData\Local\Temp\3e6b6b1b-7481-48b3-a1f1-7ab28115ce66\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 21:09:47","C:\Users\Werem\AppData\Local\Temp\3e6b6b1b-7481-48b3-a1f1-7ab28115ce66\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\3e6b6b1b-7481-48b3-a1f1-7ab28115ce66\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 21:09:48","C:\Users\Werem\AppData\Local\Temp\3e6b6b1b-7481-48b3-a1f1-7ab28115ce66\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-140948.json","0","0","0","0","True"
"12/31/2025 21:10:28","C:\Users\Werem\AppData\Local\Temp\d759d3e5-8e36-4d10-a40e-e43f611e0763\metrics.json","C:\Users\Werem\AppData\Local\Temp\d759d3e5-8e36-4d10-a40e-e43f611e0763\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-141028.json","1","1","1","0","True"
"12/31/2025 21:32:43","C:\Users\Werem\AppData\Local\Temp\fb742d25-45a5-4e66-a613-8113d9e9c480\metrics.json","C:\Users\Werem\AppData\Local\Temp\fb742d25-45a5-4e66-a613-8113d9e9c480\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 21:32:43","C:\Users\Werem\AppData\Local\Temp\fb742d25-45a5-4e66-a613-8113d9e9c480\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\fb742d25-45a5-4e66-a613-8113d9e9c480\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 21:32:43","C:\Users\Werem\AppData\Local\Temp\fb742d25-45a5-4e66-a613-8113d9e9c480\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-143243.json","0","0","0","0","True"
"12/31/2025 21:33:21","C:\Users\Werem\AppData\Local\Temp\2c2d5622-f0ed-427b-b281-0d7f99e1705b\metrics.json","C:\Users\Werem\AppData\Local\Temp\2c2d5622-f0ed-427b-b281-0d7f99e1705b\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-143321.json","1","1","1","0","True"
"12/31/2025 22:08:27","C:\Users\Werem\AppData\Local\Temp\a9948b58-b402-473c-a2b6-8beabd20e516\metrics.json","C:\Users\Werem\AppData\Local\Temp\a9948b58-b402-473c-a2b6-8beabd20e516\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 22:08:27","C:\Users\Werem\AppData\Local\Temp\a9948b58-b402-473c-a2b6-8beabd20e516\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\a9948b58-b402-473c-a2b6-8beabd20e516\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 22:08:28","C:\Users\Werem\AppData\Local\Temp\a9948b58-b402-473c-a2b6-8beabd20e516\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-150828.json","0","0","0","0","True"
"12/31/2025 22:09:05","C:\Users\Werem\AppData\Local\Temp\14a5587d-c1e6-4d35-a77c-9eaeead01003\metrics.json","C:\Users\Werem\AppData\Local\Temp\14a5587d-c1e6-4d35-a77c-9eaeead01003\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-150905.json","1","1","1","0","True"
"12/31/2025 23:06:54","C:\Users\Werem\AppData\Local\Temp\4ca8a32e-d9c0-4ff7-93ca-6b5cad86d18c\metrics.json","C:\Users\Werem\AppData\Local\Temp\4ca8a32e-d9c0-4ff7-93ca-6b5cad86d18c\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 23:06:55","C:\Users\Werem\AppData\Local\Temp\4ca8a32e-d9c0-4ff7-93ca-6b5cad86d18c\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\4ca8a32e-d9c0-4ff7-93ca-6b5cad86d18c\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 23:06:55","C:\Users\Werem\AppData\Local\Temp\4ca8a32e-d9c0-4ff7-93ca-6b5cad86d18c\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-160655.json","0","0","0","0","True"
"12/31/2025 23:08:22","C:\Users\Werem\AppData\Local\Temp\085de6a2-f9ed-4228-b4d0-1bee3a30592e\metrics.json","C:\Users\Werem\AppData\Local\Temp\085de6a2-f9ed-4228-b4d0-1bee3a30592e\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-160822.json","1","1","1","0","True"
"12/31/2025 23:34:51","C:\Users\Werem\AppData\Local\Temp\ca6b0fb3-ddc7-4fa9-bcd1-2bea862e107e\metrics.json","C:\Users\Werem\AppData\Local\Temp\ca6b0fb3-ddc7-4fa9-bcd1-2bea862e107e\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 23:34:52","C:\Users\Werem\AppData\Local\Temp\ca6b0fb3-ddc7-4fa9-bcd1-2bea862e107e\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\ca6b0fb3-ddc7-4fa9-bcd1-2bea862e107e\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 23:34:52","C:\Users\Werem\AppData\Local\Temp\ca6b0fb3-ddc7-4fa9-bcd1-2bea862e107e\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-163452.json","0","0","0","0","True"
"12/31/2025 23:35:34","C:\Users\Werem\AppData\Local\Temp\94771dbd-bf00-4640-94b3-673f4a4e4a9a\metrics.json","C:\Users\Werem\AppData\Local\Temp\94771dbd-bf00-4640-94b3-673f4a4e4a9a\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-163534.json","1","1","1","0","True"
"12/31/2025 23:39:15","C:\Users\Werem\AppData\Local\Temp\de73faee-7a3b-4d16-8dd1-6c7601d8d5ff\metrics.json","C:\Users\Werem\AppData\Local\Temp\de73faee-7a3b-4d16-8dd1-6c7601d8d5ff\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 23:39:16","C:\Users\Werem\AppData\Local\Temp\de73faee-7a3b-4d16-8dd1-6c7601d8d5ff\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\de73faee-7a3b-4d16-8dd1-6c7601d8d5ff\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 23:39:20","C:\Users\Werem\AppData\Local\Temp\de73faee-7a3b-4d16-8dd1-6c7601d8d5ff\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-163919.json","0","0","0","0","True"
"12/31/2025 23:40:11","C:\Users\Werem\AppData\Local\Temp\e1b7d23b-fd69-4922-8b9c-2a7cde939c76\metrics.json","C:\Users\Werem\AppData\Local\Temp\e1b7d23b-fd69-4922-8b9c-2a7cde939c76\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-164011.json","1","1","1","0","True"
"12/31/2025 23:59:05","C:\Users\Werem\AppData\Local\Temp\907588f1-96a6-42b6-bace-24131a85480c\metrics.json","C:\Users\Werem\AppData\Local\Temp\907588f1-96a6-42b6-bace-24131a85480c\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 23:59:05","C:\Users\Werem\AppData\Local\Temp\907588f1-96a6-42b6-bace-24131a85480c\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\907588f1-96a6-42b6-bace-24131a85480c\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 23:59:06","C:\Users\Werem\AppData\Local\Temp\907588f1-96a6-42b6-bace-24131a85480c\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-165906.json","0","0","0","0","True"
"12/31/2025 23:59:55","C:\Users\Werem\AppData\Local\Temp\7ea8b3df-5edf-4cdc-bd41-8a6f7b780521\metrics.json","C:\Users\Werem\AppData\Local\Temp\7ea8b3df-5edf-4cdc-bd41-8a6f7b780521\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-165954.json","1","1","1","0","True"
"01/01/2026 00:25:35","C:\Users\Werem\AppData\Local\Temp\398cda41-b82a-4214-aca5-0434fedf33c5\metrics.json","C:\Users\Werem\AppData\Local\Temp\398cda41-b82a-4214-aca5-0434fedf33c5\ParserSchedulerLaunch.json","2","2","1","0","True"
"01/01/2026 00:25:36","C:\Users\Werem\AppData\Local\Temp\398cda41-b82a-4214-aca5-0434fedf33c5\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\398cda41-b82a-4214-aca5-0434fedf33c5\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"01/01/2026 00:25:36","C:\Users\Werem\AppData\Local\Temp\398cda41-b82a-4214-aca5-0434fedf33c5\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-172536.json","0","0","0","0","True"
"01/01/2026 00:26:29","C:\Users\Werem\AppData\Local\Temp\50c0b879-7fb6-4ada-9959-0a407d15c4f4\metrics.json","C:\Users\Werem\AppData\Local\Temp\50c0b879-7fb6-4ada-9959-0a407d15c4f4\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-172629.json","1","1","1","0","True"
"01/01/2026 00:59:16","C:\Users\Werem\AppData\Local\Temp\5695396c-eca5-4f09-a482-105ec8df5608\metrics.json","C:\Users\Werem\AppData\Local\Temp\5695396c-eca5-4f09-a482-105ec8df5608\ParserSchedulerLaunch.json","2","2","1","0","True"
"01/01/2026 00:59:16","C:\Users\Werem\AppData\Local\Temp\5695396c-eca5-4f09-a482-105ec8df5608\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\5695396c-eca5-4f09-a482-105ec8df5608\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"01/01/2026 00:59:17","C:\Users\Werem\AppData\Local\Temp\5695396c-eca5-4f09-a482-105ec8df5608\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-175917.json","0","0","0","0","True"
"01/01/2026 00:59:59","C:\Users\Werem\AppData\Local\Temp\adfb61e5-fc1d-4541-a7cd-18fdceec243c\metrics.json","C:\Users\Werem\AppData\Local\Temp\adfb61e5-fc1d-4541-a7cd-18fdceec243c\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-175959.json","1","1","1","0","True"
"01/01/2026 05:11:52","C:\Users\Werem\AppData\Local\Temp\47538e9d-37b3-4464-b2eb-ffe9567a1944\metrics.json","C:\Users\Werem\AppData\Local\Temp\47538e9d-37b3-4464-b2eb-ffe9567a1944\ParserSchedulerLaunch.json","2","2","1","0","True"
"01/01/2026 05:11:52","C:\Users\Werem\AppData\Local\Temp\47538e9d-37b3-4464-b2eb-ffe9567a1944\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\47538e9d-37b3-4464-b2eb-ffe9567a1944\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"01/01/2026 05:11:53","C:\Users\Werem\AppData\Local\Temp\47538e9d-37b3-4464-b2eb-ffe9567a1944\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-221152.json","0","0","0","0","True"
"01/01/2026 05:12:38","C:\Users\Werem\AppData\Local\Temp\737a8b6c-c7e1-4943-84d3-c19d11014a5b\metrics.json","C:\Users\Werem\AppData\Local\Temp\737a8b6c-c7e1-4943-84d3-c19d11014a5b\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-221238.json","1","1","1","0","True"
"01/01/2026 09:17:59","C:\Users\Werem\AppData\Local\Temp\763b3663-3229-4625-983f-45c0339b0f01\metrics.json","C:\Users\Werem\AppData\Local\Temp\763b3663-3229-4625-983f-45c0339b0f01\ParserSchedulerLaunch.json","2","2","1","0","True"
"01/01/2026 09:17:59","C:\Users\Werem\AppData\Local\Temp\763b3663-3229-4625-983f-45c0339b0f01\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\763b3663-3229-4625-983f-45c0339b0f01\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"01/01/2026 09:18:00","C:\Users\Werem\AppData\Local\Temp\763b3663-3229-4625-983f-45c0339b0f01\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20260101-021800.json","0","0","0","0","True"
"01/01/2026 09:18:29","C:\Users\Werem\AppData\Local\Temp\cdc5ae99-58ea-43d3-90c6-56d7a7f857ce\metrics.json","C:\Users\Werem\AppData\Local\Temp\cdc5ae99-58ea-43d3-90c6-56d7a7f857ce\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20260101-021829.json","1","1","1","0","True"
"2026-01-01T10:00:18.2587317Z","C:\Users\Werem\AppData\Local\Temp\8e2c257c-935f-4319-b537-d09474e33f99\metrics.json","C:\Users\Werem\AppData\Local\Temp\8e2c257c-935f-4319-b537-d09474e33f99\ParserSchedulerLaunch.json","2","2","1","0","True"
"2026-01-01T10:00:18.5923064Z","C:\Users\Werem\AppData\Local\Temp\8e2c257c-935f-4319-b537-d09474e33f99\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\8e2c257c-935f-4319-b537-d09474e33f99\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"2026-01-01T10:00:19.1701812Z","C:\Users\Werem\AppData\Local\Temp\8e2c257c-935f-4319-b537-d09474e33f99\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20260101-030019.json","0","0","0","0","True"
"2026-01-01T10:00:38.7376231Z","C:\Users\Werem\AppData\Local\Temp\cb9397f6-20db-4354-8e27-08db326b5df2\metrics.json","C:\Users\Werem\AppData\Local\Temp\cb9397f6-20db-4354-8e27-08db326b5df2\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20260101-030038.json","1","1","1","0","True"
